Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2023-03-05 16:37:26.186,0 days 02:36:24.337000,14,131.2566666666687,0 days 00:00:45.006000,11165,244,6,100,False,0,pos,2500.703516843155,0.4631000331350204,OnTrack,2686,4956,-104
2023-03-05 16:37:26.308,0 days 02:36:24.459000,14,126.27888888889083,0 days 00:00:45.128000,11341,247,6,100,False,0,car,2509.109166666665,0.46465665777507476,OnTrack,2705,5077,-104
2023-03-05 16:37:26.406,0 days 02:36:24.557000,14,123.63444444444644,0 days 00:00:45.226000,11382,247,6,100,False,0,pos,2515.855536262779,0.46590600379408853,OnTrack,2720,5173,-105
2023-03-05 16:37:26.468,0 days 02:36:24.619000,14,120.99000000000206,0 days 00:00:45.288000,11424,248,6,100,False,0,car,2520.131388888887,0.4666978399631881,OnTrack,2727,5222,-105
2023-03-05 16:37:26.885,0 days 02:36:25.036000,14,112.17000000000212,0 days 00:00:45.705000,11507,249,6,100,False,0,pos,2549.1909254900024,0.4720793145251359,OnTrack,2749,5436,-107
2023-03-05 16:37:26.909,0 days 02:36:25.060000,14,103.35000000000218,0 days 00:00:45.729000,11590,251,6,100,False,0,car,2550.878888888887,0.47239190492247374,OnTrack,2749,5452,-107
2023-03-05 16:37:27.069,0 days 02:36:25.220000,14,96.59444444444671,0 days 00:00:45.889000,11628,254,6,100,False,0,car,2562.167777777776,0.4744824705506221,OnTrack,2754,5572,-108
2023-03-05 16:37:27.085,0 days 02:36:25.236000,14,93.05370370370595,0 days 00:00:45.905000,11502,253,6,100,False,0,pos,2563.298479748444,0.4746918628742445,OnTrack,2755,5584,-109
2023-03-05 16:37:27.245,0 days 02:36:25.396000,14,89.5129629629652,0 days 00:00:46.065000,11376,252,6,100,False,0,pos,2574.5615777594835,0.4767776523438813,OnTrack,2752,5693,-111
2023-03-05 16:37:27.308,0 days 02:36:25.459000,14,85.97222222222445,0 days 00:00:46.128000,11250,251,6,100,True,0,car,2578.831388888887,0.47756836970089256,OnTrack,2748,5735,-111
2023-03-05 16:37:27.485,0 days 02:36:25.636000,14,81.85370370370583,0 days 00:00:46.305000,10891,241,6,66,True,0,pos,2590.1083167589254,0.47965672029307654,OnTrack,2731,5854,-114
2023-03-05 16:37:27.625,0 days 02:36:25.776000,14,77.73518518518722,0 days 00:00:46.445000,10532,231,6,33,True,0,pos,2598.39239453758,0.4811908312614296,OnTrack,2710,5941,-116
2023-03-05 16:37:27.628,0 days 02:36:25.779000,14,73.6166666666686,0 days 00:00:46.448000,10174,222,6,0,True,0,car,2598.5647222222206,0.4812227442634826,OnTrack,2709,5942,-116
2023-03-05 16:37:27.988,0 days 02:36:26.139000,14,61.816666666668425,0 days 00:00:46.808000,8715,193,6,0,True,0,car,2617.8647222222207,0.48479687073601585,OnTrack,2628,6155,-121
2023-03-05 16:37:28.148,0 days 02:36:26.299000,14,57.06111111111295,0 days 00:00:46.968000,9198,180,6,0,True,0,car,2625.8647222222207,0.48627837393706586,OnTrack,2582,6242,-124
2023-03-05 16:37:28.385,0 days 02:36:26.536000,14,53.727777777779465,0 days 00:00:47.205000,9393,175,6,0,True,0,pos,2637.0639611211927,0.48835233747183465,OnTrack,2515,6348,-128
2023-03-05 16:37:28.388,0 days 02:36:26.539000,14,50.39444444444598,0 days 00:00:47.208000,9588,170,5,0,True,0,car,2637.198055555554,0.48837717013855336,OnTrack,2514,6349,-128
2023-03-05 16:37:28.588,0 days 02:36:26.739000,14,45.78333333333512,0 days 00:00:47.408000,9244,152,4,0,True,0,car,2645.6424999999986,0.48994097907299505,OnTrack,2457,6416,-130
2023-03-05 16:37:28.765,0 days 02:36:26.916000,14,43.51666666666847,0 days 00:00:47.585000,9453,143,4,0,True,0,pos,2652.3249619869766,0.4911784901760705,OnTrack,2415,6461,-132
2023-03-05 16:37:28.828,0 days 02:36:26.979000,14,41.25000000000182,0 days 00:00:47.648000,9662,134,4,0,True,0,car,2654.575833333332,0.4915953243141676,OnTrack,2403,6473,-132
2023-03-05 16:37:29.148,0 days 02:36:27.299000,14,36.805555555557476,0 days 00:00:47.968000,8804,120,3,0,True,0,car,2665.2424999999985,0.4935706619155676,OnTrack,2349,6519,-134
2023-03-05 16:37:29.205,0 days 02:36:27.356000,14,35.77777777777965,0 days 00:00:48.025000,9045,115,3,0,True,0,pos,2667.0265470498907,0.49390104584247246,OnTrack,2331,6531,-135
2023-03-05 16:37:29.348,0 days 02:36:27.499000,14,34.75000000000182,0 days 00:00:48.168000,9286,110,3,0,True,0,car,2671.35361111111,0.49470236574970305,OnTrack,2270,6565,-136
2023-03-05 16:37:29.445,0 days 02:36:27.596000,14,33.91666666666856,0 days 00:00:48.265000,9007,105,3,0,True,0,pos,2674.163020290198,0.49522263433618796,OnTrack,2232,6587,-137
2023-03-05 16:37:29.588,0 days 02:36:27.739000,14,33.083333333335304,0 days 00:00:48.408000,8728,101,2,0,True,0,car,2678.086944444443,0.49594929761058676,OnTrack,2193,6605,-137
2023-03-05 16:37:29.845,0 days 02:36:27.996000,14,33.79444444444638,0 days 00:00:48.665000,8159,94,2,0,True,0,pos,2684.356975254301,0.49711043145002254,OnTrack,2149,6612,-138
2023-03-05 16:37:30.185,0 days 02:36:28.336000,14,34.50555555555744,0 days 00:00:49.005000,7590,88,2,0,True,0,pos,2691.728150228978,0.498475483865083,OnTrack,2059,6607,-139
2023-03-05 16:37:30.228,0 days 02:36:28.379000,14,35.216666666668516,0 days 00:00:49.048000,7021,82,2,0,True,0,car,2692.664722222221,0.4986489256658335,OnTrack,2050,6605,-139
2023-03-05 16:37:30.468,0 days 02:36:28.619000,14,36.81666666666888,0 days 00:00:49.288000,6672,78,2,0,True,0,car,2697.8647222222207,0.49961190274651596,OnTrack,2023,6595,-139
2023-03-05 16:37:30.566,0 days 02:36:28.717000,14,37.616666666668834,0 days 00:00:49.386000,6577,76,2,0,True,0,pos,2699.8887342979942,0.4999867252926687,OnTrack,2009,6583,-140
2023-03-05 16:37:30.628,0 days 02:36:28.779000,14,38.41666666666879,0 days 00:00:49.448000,6483,74,2,0,True,0,car,2701.1536111111095,0.5002209651736143,OnTrack,1997,6571,-140
2023-03-05 16:37:30.846,0 days 02:36:28.997000,14,40.28333333333535,0 days 00:00:49.666000,6375,73,2,0,True,0,pos,2705.589147815922,0.5010423729019337,OnTrack,1952,6525,-141
2023-03-05 16:37:30.908,0 days 02:36:29.059000,14,42.15000000000191,0 days 00:00:49.728000,6267,73,2,0,False,0,car,2706.8313888888874,0.5012724209176929,OnTrack,1943,6515,-141
2023-03-05 16:37:31.188,0 days 02:36:29.339000,14,46.816666666668425,0 days 00:00:50.008000,6359,71,2,21,False,0,car,2712.35361111111,0.5022950696550843,OnTrack,1929,6487,-141
2023-03-05 16:37:31.246,0 days 02:36:29.397000,14,48.30555555555725,0 days 00:00:50.066000,6506,72,2,24,False,0,pos,2713.5187204762774,0.5025108338118429,OnTrack,1926,6479,-142
2023-03-05 16:37:31.348,0 days 02:36:29.499000,14,49.79444444444607,0 days 00:00:50.168000,6653,73,2,27,False,0,car,2715.5980555555543,0.5028959015088436,OnTrack,1918,6461,-142
2023-03-05 16:37:31.506,0 days 02:36:29.657000,14,52.26111111111277,0 days 00:00:50.326000,6885,74,2,31,False,0,pos,2718.9011720973285,0.5035075987251034,OnTrack,1906,6429,-142
2023-03-05 16:37:31.588,0 days 02:36:29.739000,14,54.727777777779465,0 days 00:00:50.408000,7117,76,2,36,False,0,car,2720.664722222221,0.5038341868695085,OnTrack,1900,6412,-141
2023-03-05 16:37:31.606,0 days 02:36:29.757000,14,56.48333333333494,0 days 00:00:50.426000,7242,78,2,38,False,0,pos,2721.056935217393,0.5039068199704886,OnTrack,1899,6409,-142
2023-03-05 16:37:31.748,0 days 02:36:29.899000,14,58.238888888890415,0 days 00:00:50.568000,7367,80,2,41,False,0,car,2724.2202777777766,0.5044926327366419,OnTrack,1889,6380,-142
2023-03-05 16:37:31.766,0 days 02:36:29.917000,14,62.73888888889064,0 days 00:00:50.586000,7771,83,2,45,False,0,pos,2724.6312796908005,0.5045687453178647,OnTrack,1888,6376,-142
2023-03-05 16:37:32.108,0 days 02:36:30.259000,14,67.23888888889087,0 days 00:00:50.928000,8175,87,2,49,False,0,car,2732.9202777777764,0.5061037674677837,OnTrack,1865,6281,-141
2023-03-05 16:37:32.146,0 days 02:36:30.297000,14,70.20555555555734,0 days 00:00:50.966000,8385,91,2,56,False,0,pos,2733.906100375641,0.5062863298845842,OnTrack,1864,6272,-142
2023-03-05 16:37:32.348,0 days 02:36:30.499000,14,73.17222222222381,0 days 00:00:51.168000,8595,96,2,63,False,0,car,2739.3202777777765,0.5072889700286238,OnTrack,1856,6226,-142
2023-03-05 16:37:32.486,0 days 02:36:30.637000,14,75.15000000000168,0 days 00:00:51.306000,9061,98,2,67,False,0,pos,2743.1229143841047,0.5079931723167119,OnTrack,1852,6198,-142
2023-03-05 16:37:32.508,0 days 02:36:30.659000,14,77.12777777777956,0 days 00:00:51.328000,9528,100,2,71,False,0,car,2743.764722222221,0.5081120273625405,OnTrack,1851,6193,-141
2023-03-05 16:37:32.746,0 days 02:36:30.897000,14,79.89444444444598,0 days 00:00:51.566000,10209,108,2,74,False,0,pos,2751.4304724238727,0.5095316315453151,OnTrack,1844,6142,-141
2023-03-05 16:37:32.748,0 days 02:36:30.899000,14,82.6611111111124,0 days 00:00:51.568000,10891,116,2,78,False,0,car,2751.4980555555544,0.5095441471235554,OnTrack,1843,6141,-140
2023-03-05 16:37:32.866,0 days 02:36:31.017000,14,84.80000000000132,0 days 00:00:51.686000,10766,120,2,81,False,0,pos,2755.544321068062,0.5102934665371902,OnTrack,1839,6103,-141
2023-03-05 16:37:32.948,0 days 02:36:31.099000,14,86.93888888889023,0 days 00:00:51.768000,10642,125,2,84,False,0,car,2758.4424999999987,0.5108301742078003,OnTrack,1834,6066,-140
2023-03-05 16:37:33.146,0 days 02:36:31.297000,14,89.07777777777915,0 days 00:00:51.966000,10669,129,2,89,False,0,pos,2765.809142738881,0.512194387307631,OnTrack,1822,5966,-140
2023-03-05 16:37:33.148,0 days 02:36:31.299000,14,91.21666666666806,0 days 00:00:51.968000,10696,134,3,95,False,0,car,2765.886944444443,0.5122087952421107,OnTrack,1821,5965,-139
2023-03-05 16:37:33.349,0 days 02:36:31.500000,14,95.01333333333469,0 days 00:00:52.169000,11376,146,3,100,False,0,car,2774.0386111111097,0.5137183852746806,OnTrack,1814,5904,-139
2023-03-05 16:37:33.585,0 days 02:36:31.736000,14,97.08000000000106,0 days 00:00:52.405000,10956,150,3,100,False,0,pos,2784.1933926440493,0.5155989279430573,OnTrack,1807,5826,-139
2023-03-05 16:37:33.589,0 days 02:36:31.740000,14,99.14666666666744,0 days 00:00:52.409000,10536,155,3,100,False,0,car,2784.371944444443,0.515631993576037,OnTrack,1806,5823,-138
2023-03-05 16:37:33.749,0 days 02:36:31.900000,14,101.6800000000012,0 days 00:00:52.569000,10644,165,4,100,False,0,car,2791.7052777777762,0.5169900381769994,OnTrack,1797,5722,-138
2023-03-05 16:37:33.785,0 days 02:36:31.936000,14,103.14486111111228,0 days 00:00:52.605000,10911,169,4,100,False,0,pos,2793.4057590620196,0.5173049467352409,OnTrack,1795,5699,-139
2023-03-05 16:37:33.948,0 days 02:36:32.099000,14,104.60972222222335,0 days 00:00:52.768000,11179,174,4,100,False,0,car,2801.3236111111096,0.5187712371297618,OnTrack,1786,5599,-139
2023-03-05 16:37:34.205,0 days 02:36:32.356000,14,106.75972222222344,0 days 00:00:53.025000,10989,180,4,100,False,0,pos,2814.4499114392443,0.5212020691240212,OnTrack,1777,5469,-139
2023-03-05 16:37:34.308,0 days 02:36:32.459000,14,108.90972222222354,0 days 00:00:53.128000,10800,186,4,100,False,0,car,2819.9236111111095,0.5222157320722031,OnTrack,1773,5428,-138
2023-03-05 16:37:34.625,0 days 02:36:32.776000,14,110.8097222222234,0 days 00:00:53.445000,10764,193,4,100,False,0,pos,2837.4802074700806,0.5254670012853732,OnTrack,1766,5309,-139
2023-03-05 16:37:34.668,0 days 02:36:32.819000,14,112.70972222222326,0 days 00:00:53.488000,10729,200,5,100,False,0,car,2839.92361111111,0.5259194900748282,OnTrack,1764,5286,-139
2023-03-05 16:37:34.705,0 days 02:36:32.856000,14,113.44305555555684,0 days 00:00:53.525000,10880,203,5,100,False,0,pos,2842.035952262204,0.5263106700969602,OnTrack,1764,5266,-139
2023-03-05 16:37:34.828,0 days 02:36:32.979000,14,114.17638888889041,0 days 00:00:53.648000,11032,207,5,100,False,0,car,2849.1236111111098,0.5276232187560357,OnTrack,1759,5196,-138
2023-03-05 16:37:35.005,0 days 02:36:33.156000,14,115.95416666666824,0 days 00:00:53.825000,11282,210,5,100,False,0,pos,2859.4990778629385,0.5295446296566884,OnTrack,1753,5094,-139
2023-03-05 16:37:35.148,0 days 02:36:33.299000,14,117.73194444444607,0 days 00:00:53.968000,11533,213,5,100,False,0,car,2868.056944444443,0.5311294429985207,OnTrack,1748,5009,-139
2023-03-05 16:37:35.185,0 days 02:36:33.336000,14,119.48194444444607,0 days 00:00:54.005000,11185,218,5,100,False,0,pos,2870.299614048814,0.5315447582732424,OnTrack,1747,4987,-139
2023-03-05 16:37:35.508,0 days 02:36:33.659000,14,121.23194444444607,0 days 00:00:54.328000,10838,223,5,100,False,0,car,2890.3569444444433,0.5352591331714477,OnTrack,1735,4788,-138
2023-03-05 16:37:35.525,0 days 02:36:33.676000,14,121.89861111111259,0 days 00:00:54.345000,10747,225,5,100,False,0,pos,2891.4348454433916,0.5354587473939924,OnTrack,1735,4778,-139
2023-03-05 16:37:35.605,0 days 02:36:33.756000,14,122.5652777777791,0 days 00:00:54.425000,10656,228,5,100,False,0,pos,2896.5364853483316,0.5364035093752137,OnTrack,1732,4728,-139
2023-03-05 16:37:35.748,0 days 02:36:33.899000,14,123.23194444444562,0 days 00:00:54.568000,10565,231,6,100,False,0,car,2905.7569444444434,0.5381110268334689,OnTrack,1727,4637,-138
2023-03-05 16:37:35.785,0 days 02:36:33.936000,14,124.0375000000015,0 days 00:00:54.605000,10687,233,6,100,False,0,pos,2908.159287321225,0.5385559116662153,OnTrack,1726,4614,-139
2023-03-05 16:37:35.948,0 days 02:36:34.099000,14,124.84305555555738,0 days 00:00:54.768000,10809,235,6,100,False,0,car,2918.8124999999986,0.5405287577518492,OnTrack,1720,4508,-139
2023-03-05 16:37:36.045,0 days 02:36:34.196000,14,125.77638888889078,0 days 00:00:54.865000,10928,236,6,100,False,0,pos,2925.190073581437,0.5417098072113283,OnTrack,1717,4445,-139
2023-03-05 16:37:36.188,0 days 02:36:34.339000,14,126.70972222222417,0 days 00:00:55.008000,11047,238,6,100,False,0,car,2934.6791666666654,0.5434670724339317,OnTrack,1712,4349,-138
2023-03-05 16:37:36.305,0 days 02:36:34.456000,14,127.24305555555725,0 days 00:00:55.125000,11084,240,6,100,False,0,pos,2942.563557700439,0.5449271662532899,OnTrack,1709,4272,-139
2023-03-05 16:37:36.348,0 days 02:36:34.499000,14,127.77638888889032,0 days 00:00:55.168000,11122,243,6,100,False,0,car,2945.4791666666656,0.5454671017553492,OnTrack,1707,4243,-139
2023-03-05 16:37:36.585,0 days 02:36:34.736000,14,128.60972222222367,0 days 00:00:55.405000,11204,244,6,100,False,0,pos,2961.6725680828145,0.5484659237595881,OnTrack,1700,4088,-139
2023-03-05 16:37:36.605,0 days 02:36:34.756000,14,129.44305555555698,0 days 00:00:55.425000,11287,245,6,100,False,0,pos,2963.0503740209692,0.5487210767480635,OnTrack,1700,4074,-139
2023-03-05 16:37:36.708,0 days 02:36:34.859000,14,130.27638888889032,0 days 00:00:55.528000,11370,247,6,100,False,0,car,2970.1791666666654,0.5500412428885911,OnTrack,1698,4006,-139
2023-03-05 16:37:36.845,0 days 02:36:34.996000,14,130.9763888888906,0 days 00:00:55.665000,11475,249,6,100,False,0,pos,2979.74649824944,0.5518129969342646,OnTrack,1692,3908,-139
2023-03-05 16:37:36.948,0 days 02:36:35.099000,14,131.67638888889087,0 days 00:00:55.768000,11581,252,6,100,False,0,car,2986.979166666665,0.5531523996107961,OnTrack,1686,3806,-138
2023-03-05 16:37:37.108,0 days 02:36:35.259000,14,132.60972222222426,0 days 00:00:55.928000,11649,254,6,100,False,0,car,2998.2680555555544,0.5552429652389445,OnTrack,1677,3629,-138
2023-03-05 16:37:37.126,0 days 02:36:35.277000,14,133.45972222222417,0 days 00:00:55.946000,11109,257,6,100,False,0,pos,2999.5481016426584,0.5554800142858863,OnTrack,1677,3612,-139
2023-03-05 16:37:37.468,0 days 02:36:35.619000,14,134.30972222222408,0 days 00:00:56.288000,10569,260,7,100,False,0,car,3024.2680555555544,0.560057850642357,OnTrack,1665,3376,-138
2023-03-05 16:37:37.606,0 days 02:36:35.757000,14,135.14305555555734,0 days 00:00:56.426000,10599,262,7,100,False,0,pos,3034.376355076757,0.5619297854045864,OnTrack,1663,3309,-139
2023-03-05 16:37:37.868,0 days 02:36:36.019000,14,135.9763888888906,0 days 00:00:56.688000,10630,265,7,100,False,0,car,3053.7124999999987,0.565510605479555,OnTrack,1657,3188,-139
2023-03-05 16:37:37.966,0 days 02:36:36.117000,14,136.494907407409,0 days 00:00:56.786000,10682,266,7,100,False,0,pos,3060.9783311754213,0.5668561494976396,OnTrack,1654,3104,-139
2023-03-05 16:37:38.186,0 days 02:36:36.337000,14,137.0134259259274,0 days 00:00:57.006000,10734,267,7,100,False,0,pos,3077.3569904083265,0.5698892790079468,OnTrack,1642,2836,-139
2023-03-05 16:37:38.268,0 days 02:36:36.419000,14,137.5319444444458,0 days 00:00:57.088000,10786,268,7,100,False,0,car,3083.4902777777766,0.5710250896167968,OnTrack,1639,2774,-138
2023-03-05 16:37:38.526,0 days 02:36:36.677000,14,137.9597222222235,0 days 00:00:57.346000,10860,269,7,100,False,0,pos,3102.9022760402904,0.5746199568123832,OnTrack,1636,2686,-139
2023-03-05 16:37:38.548,0 days 02:36:36.699000,14,138.38750000000118,0 days 00:00:57.368000,10934,271,7,100,False,0,car,3104.5680555555546,0.5749284390228966,OnTrack,1635,2674,-139
2023-03-05 16:37:38.748,0 days 02:36:36.899000,14,138.83194444444553,0 days 00:00:57.568000,10972,274,7,100,False,0,car,3119.790277777777,0.5777474103915613,OnTrack,1628,2523,-139
2023-03-05 16:37:38.866,0 days 02:36:37.017000,14,138.99861111111227,0 days 00:00:57.686000,11008,275,7,100,False,0,pos,3128.8251783491614,0.5794205646562706,OnTrack,1624,2429,-139
2023-03-05 16:37:38.948,0 days 02:36:37.099000,14,139.165277777779,0 days 00:00:57.768000,11045,276,7,100,False,0,car,3135.12361111111,0.5805869581935738,OnTrack,1620,2367,-138
2023-03-05 16:37:38.966,0 days 02:36:37.117000,14,139.23194444444562,0 days 00:00:57.786000,11095,276,7,100,False,0,pos,3136.508209774248,0.5808433691125248,OnTrack,1620,2352,-139
2023-03-05 16:37:39.226,0 days 02:36:37.377000,14,139.29861111111222,0 days 00:00:58.046000,11145,277,7,100,False,0,pos,3156.5798091695297,0.5845603864568127,OnTrack,1607,2076,-139
2023-03-05 16:37:39.308,0 days 02:36:37.459000,14,139.36527777777883,0 days 00:00:58.128000,11195,278,7,100,False,0,car,3162.9236111111104,0.5857351818172226,OnTrack,1603,2012,-138
2023-03-05 16:37:39.588,0 days 02:36:37.739000,14,137.96527777777874,0 days 00:00:58.408000,11246,279,7,100,False,0,car,3184.6236111111107,0.5897537592500708,OnTrack,1597,1881,-138
2023-03-05 16:37:39.626,0 days 02:36:37.777000,14,135.8652777777786,0 days 00:00:58.446000,11268,280,7,100,False,0,pos,3187.579070391901,0.5903010745482037,OnTrack,1596,1859,-139
2023-03-05 16:37:39.868,0 days 02:36:38.019000,14,133.76527777777846,0 days 00:00:58.688000,11291,281,7,100,False,0,car,3206.4791666666665,0.5938011436896061,OnTrack,1587,1671,-139
2023-03-05 16:37:39.925,0 days 02:36:38.076000,14,132.065833333334,0 days 00:00:58.745000,11334,282,7,100,False,0,pos,3210.9541452794065,0.5946298555820316,OnTrack,1585,1625,-139
2023-03-05 16:37:40.029,0 days 02:36:38.180000,14,130.36638888888956,0 days 00:00:58.849000,11377,283,7,100,False,0,car,3219.1355555555556,0.5961449537711839,OnTrack,1580,1541,-138
2023-03-05 16:37:40.085,0 days 02:36:38.236000,14,127.46268518518582,0 days 00:00:58.905000,11382,283,7,100,False,0,pos,3223.5439485803954,0.5969613348184073,OnTrack,1578,1499,-139
2023-03-05 16:37:40.325,0 days 02:36:38.476000,14,124.55898148148208,0 days 00:00:59.145000,11387,283,7,100,False,0,pos,3242.4788045179807,0.6004678410287767,OnTrack,1569,1311,-139
2023-03-05 16:37:40.349,0 days 02:36:38.500000,14,121.65527777777834,0 days 00:00:59.169000,11393,284,7,100,False,0,car,3244.38,0.6008199194278308,OnTrack,1567,1285,-138
2023-03-05 16:37:40.525,0 days 02:36:38.676000,14,114.52152777777815,0 days 00:00:59.345000,11414,285,7,100,False,0,pos,3258.3715787539454,0.603410990516795,OnTrack,1557,1073,-139
2023-03-05 16:37:40.788,0 days 02:36:38.939000,14,107.38777777777796,0 days 00:00:59.608000,11436,287,7,100,False,0,car,3279.378055555556,0.607301135844841,OnTrack,1548,926,-139
2023-03-05 16:37:41.005,0 days 02:36:39.156000,14,101.03777777777805,0 days 00:00:59.825000,11421,287,7,100,False,0,pos,3296.717947477416,0.6105122740183531,OnTrack,1540,772,-139
2023-03-05 16:37:41.148,0 days 02:36:39.299000,14,94.68777777777814,0 days 00:00:59.968000,11407,287,7,100,False,0,car,3308.0780555555557,0.6126160285786079,OnTrack,1529,572,-138
2023-03-05 16:37:41.205,0 days 02:36:39.356000,14,91.8655555555556,0 days 00:01:00.025000,11383,285,7,100,False,0,pos,3312.5803085188663,0.613449791350743,OnTrack,1526,503,-139
2023-03-05 16:37:41.308,0 days 02:36:39.459000,14,89.04333333333307,0 days 00:01:00.128000,11360,284,7,100,False,0,car,3320.7002777777784,0.6149535114069313,OnTrack,1521,420,-139
2023-03-05 16:37:41.468,0 days 02:36:39.619000,14,83.3988888888889,0 days 00:01:00.288000,10800,282,7,16,True,0,car,3333.2336111111113,0.6172745330885763,OnTrack,1519,376,-139
2023-03-05 16:37:41.585,0 days 02:36:39.736000,14,81.06555555555558,0 days 00:01:00.405000,10571,273,7,10,True,0,pos,3341.894522233857,0.618878429032621,OnTrack,1518,317,-139
2023-03-05 16:37:41.685,0 days 02:36:39.836000,14,78.73222222222223,0 days 00:01:00.505000,10342,265,7,5,True,0,pos,3348.839343444033,0.6201645258893205,OnTrack,1517,237,-139
2023-03-05 16:37:41.708,0 days 02:36:39.859000,14,76.3988888888889,0 days 00:01:00.528000,10113,257,7,0,True,0,car,3350.366944444445,0.6204474191108251,OnTrack,1517,217,-139
2023-03-05 16:37:41.948,0 days 02:36:40.099000,14,71.73222222222194,0 days 00:01:00.768000,8875,219,7,0,True,0,car,3364.966944444445,0.6231511624527414,OnTrack,1525,28,-139
2023-03-05 16:37:42.045,0 days 02:36:40.196000,14,70.06555555555519,0 days 00:01:00.865000,8932,210,7,0,True,0,pos,3370.4642995663503,0.6241692061040427,OnTrack,1530,-31,-139
2023-03-05 16:37:42.188,0 days 02:36:40.339000,14,68.39888888888845,0 days 00:01:01.008000,8989,201,7,0,True,0,car,3378.366944444445,0.6256326803145001,OnTrack,1537,-93,-138
2023-03-05 16:37:42.365,0 days 02:36:40.516000,14,67.23222222222171,0 days 00:01:01.185000,9243,198,7,0,True,0,pos,3388.0395802971316,0.6274239354367934,OnTrack,1551,-158,-139
2023-03-05 16:37:42.388,0 days 02:36:40.539000,14,66.06555555555497,0 days 00:01:01.208000,9498,196,6,0,True,0,car,3389.255833333334,0.6276491707825961,OnTrack,1553,-168,-139
2023-03-05 16:37:42.585,0 days 02:36:40.736000,14,65.20999999999935,0 days 00:01:01.405000,9477,187,6,0,True,0,pos,3399.1732916303044,0.6294857640592512,OnTrack,1580,-266,-139
2023-03-05 16:37:42.668,0 days 02:36:40.819000,14,64.35444444444374,0 days 00:01:01.488000,9457,179,5,0,True,0,car,3403.1780555555565,0.6302273978810901,OnTrack,1593,-303,-138
2023-03-05 16:37:42.805,0 days 02:36:40.956000,14,64.08222222222162,0 days 00:01:01.625000,9195,173,5,0,True,0,pos,3409.6394897090413,0.6314239773038102,OnTrack,1617,-360,-138
2023-03-05 16:37:42.948,0 days 02:36:41.099000,14,63.80999999999949,0 days 00:01:01.768000,8934,168,5,0,False,0,car,3416.244722222223,0.632647186442805,OnTrack,1644,-411,-137
2023-03-05 16:37:43.025,0 days 02:36:41.176000,14,64.04703703703656,0 days 00:01:01.845000,8841,166,5,0,False,0,pos,3419.7683011103973,0.6332997106180527,OnTrack,1668,-441,-137
2023-03-05 16:37:43.245,0 days 02:36:41.396000,14,64.28407407407364,0 days 00:01:02.065000,8749,164,5,0,False,0,pos,3429.7060960920703,0.6351400700026437,OnTrack,1773,-535,-136
2023-03-05 16:37:43.268,0 days 02:36:41.419000,14,64.52111111111071,0 days 00:01:02.088000,8657,163,5,0,False,0,car,3430.733611111112,0.6353303533513734,OnTrack,1781,-541,-135
2023-03-05 16:37:43.565,0 days 02:36:41.716000,14,65.27666666666619,0 days 00:01:02.385000,8600,161,5,21,False,0,pos,3443.852766365644,0.6377598621644561,OnTrack,1861,-585,-135
2023-03-05 16:37:43.588,0 days 02:36:41.739000,14,66.03222222222166,0 days 00:01:02.408000,8543,159,5,42,False,0,car,3444.8669444444454,0.6379476756732284,OnTrack,1869,-588,-134
2023-03-05 16:37:43.828,0 days 02:36:41.979000,14,68.03222222222166,0 days 00:01:02.648000,8566,159,5,49,False,0,car,3455.4669444444453,0.6399106674146197,OnTrack,1979,-631,-133
2023-03-05 16:37:43.866,0 days 02:36:42.017000,14,68.69888888888863,0 days 00:01:02.686000,8574,159,5,52,False,0,pos,3457.144218115045,0.6402212782036235,OnTrack,1997,-637,-133
2023-03-05 16:37:43.988,0 days 02:36:42.139000,14,69.3655555555556,0 days 00:01:02.808000,8583,159,5,55,False,0,car,3462.533611111112,0.6412193285755472,OnTrack,2050,-651,-131
2023-03-05 16:37:44.086,0 days 02:36:42.237000,14,70.63962962962948,0 days 00:01:02.906000,8703,159,5,58,False,0,pos,3466.8865301796473,0.6420254365172904,OnTrack,2091,-660,-131
2023-03-05 16:37:44.266,0 days 02:36:42.417000,14,71.91370370370335,0 days 00:01:03.086000,8824,160,5,61,False,0,pos,3474.9483349531642,0.6435183852145663,OnTrack,2170,-669,-129
2023-03-05 16:37:44.308,0 days 02:36:42.459000,14,73.18777777777723,0 days 00:01:03.128000,8945,161,5,65,False,0,car,3476.844722222223,0.6438695731907589,OnTrack,2193,-669,-128
2023-03-05 16:37:44.468,0 days 02:36:42.619000,14,75.09888888888827,0 days 00:01:03.288000,8988,164,5,69,False,0,car,3484.133611111112,0.6452193872183822,OnTrack,2294,-664,-127
2023-03-05 16:37:44.526,0 days 02:36:42.677000,14,76.53222222222166,0 days 00:01:03.346000,9093,166,5,69,False,0,pos,3486.8133781047677,0.6457156476407785,OnTrack,2325,-662,-127
2023-03-05 16:37:44.708,0 days 02:36:42.859000,14,77.96555555555506,0 days 00:01:03.528000,9198,168,5,70,False,0,car,3495.333611111112,0.6472934916998523,OnTrack,2383,-655,-125
2023-03-05 16:37:44.868,0 days 02:36:43.019000,14,80.00999999999931,0 days 00:01:03.688000,9365,171,5,85,False,0,car,3502.933611111112,0.6487009197408498,OnTrack,2434,-640,-124
